CAMPUS,CA0GS21R,CAD_GAP,CAD_MATH,CAD_POST,CAD_PROGRESS,CAD_READ,CAD_SCIE,CAD_SOCI,CAMPNAME,CASC4X21R,CD1A,CD1AS,CD1B,CD1BS,CD1C,CD1CS,CD1G,CD1S,CD2A,CD2AG,CD2AS,CD2B,CD2BG,CD2BS,CD2G,CD2S,CD3,CD3G,CD3S,CDALLS,CFLAEATYPE,CFLAEC,CFLALTED,CFLCHART,CFLDAEP,CFLEEK,CFLJJ,CFLNEWCAMP,CFLPAIR,CFLPAIRD,CFLPAIRO,CFLRTF,CNTYNAME,COMP22F,COUNTY,CPE0312C,CPE0312P,CPEMALLC,CPEMALLP,CPEMALLT,CPETALLC,CPETECHC,CPETECHP,CPETECOC,CPETECOP,CPETLEPC,CPETLEPP,CPETPTEC,CPETPTEP,CPETSPEC,CPETSPEP,CPETSTEC,CPETSTEP,C_AEABONUS,C_AEABONUS_USED_PCT,C_AEAGRAD_PTS,C_AEASTAAR_PCT,C_AEASTAAR_PTS,C_RATING,DISTNAME,DISTRICT,GRDHIGH,GRDLOW,GRDSPAN,GRDTYPE,LAS_SCORE,LAS_WEIGHT,PAIRCAMP,PAIRNAME,REGION,REGNNAME
243905125,.,0,0,0,0,0,0, ,BOOKER T WASHINGTON EL,.,30,56,.,.,.,.,Not Rated: SB 1365,56,83,B,89,30,Not Rated: SB 1365,58,B,89,56,C,72,84, ,N,N,N,N,N,N,N,N,N,N,N,WICHITA,2,243,121,44.2,71,27.2,261,274,.,0.0,249,90.9,22,8.0,.,0.0,36,13.1,.,0.0,.,.,.,.,.,B,WICHITA FALLS ISD,243905,05,PK,PK - 05,E,., , , ,09,REGION 09: WICHITA FALLS
243905126,.,0,0,0,0,0,0, ,WEST FOUNDATION EL,.,54,82,.,.,.,.,B,82,80,B,88,54,C,74,B,88,88,B,83,87, ,N,N,N,N,N,N,N,N,N,N,N,WICHITA,.,243,240,56.2,40,10.4,383,427,.,0.0,154,36.1,33,7.7,.,0.0,77,18.0,.,0.0,.,.,.,.,.,B,WICHITA FALLS ISD,243905,05,KG,KG - 05,E,., , , ,09,REGION 09: WICHITA FALLS
243905128,.,0,0,0,0,0,1, ,SCOTLAND PARK EL,.,37,64,.,.,.,.,Not Rated: SB 1365,64,76,B,82,37,C,70,B,82,68,C,75,80, ,N,N,N,N,N,N,N,N,N,N,N,WICHITA,2,243,202,39.7,88,21.6,408,509,.,0.0,473,92.9,113,22.2,.,0.0,74,14.5,.,0.0,.,.,.,.,.,B,WICHITA FALLS ISD,243905,05,PK,PK - 05,E,., , , ,09,REGION 09: WICHITA FALLS
243905129,.,0,0,0,0,0,0, ,SOUTHERN HILLS EL,.,26,52,.,.,.,.,Not Rated: SB 1365,52,64,Not Rated: SB 1365,60,26,Not Rated: SB 1365,53,Not Rated: SB 1365,60,14,Not Rated: SB 1365,48,56, ,N,N,N,N,N,N,N,N,N,N,N,WICHITA,1,243,179,41.4,75,19.1,392,432,.,0.0,349,80.8,96,22.2,.,0.0,64,14.8,.,0.0,.,.,.,.,.,Not Rated: SB 1365,WICHITA FALLS ISD,243905,05,PK,PK - 05,E,., , , ,09,REGION 09: WICHITA FALLS
243905130,., , , , , , , ,FARRIS EARLY CHILDHOOD CTR,.,.,.,.,.,.,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,80, ,N,N,N,N,Y,N,N,Y,Y,N,N,WICHITA, ,243,0,0.0,.,.,.,240,.,0.0,240,100.0,17,7.1,.,0.0,16,6.7,.,0.0,.,.,.,.,.,B,WICHITA FALLS ISD,243905,PK,PK,PK - PK,E,., ,243905000,WICHITA FALLS ISD,09,REGION 09: WICHITA FALLS
243905131,.,0,0,0,0,0,0, ,ZUNDELOWITZ EL,.,23,50,.,.,.,.,Not Rated: SB 1365,50,70,C,72,23,Not Rated: SB 1365,51,C,72,35,Not Rated: SB 1365,65,70, ,N,N,N,N,N,N,N,N,N,N,N,WICHITA,2,243,249,49.6,77,16.4,469,502,.,0.0,441,87.8,169,33.7,.,0.0,73,14.5,.,0.0,.,.,.,.,.,C,WICHITA FALLS ISD,243905,05,KG,KG - 05,E,., , , ,09,REGION 09: WICHITA FALLS
243905207,., , , , , , , ,NORTHWEST HEAD START,.,.,.,.,.,.,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,80, ,N,N,N,N,Y,N,N,Y,Y,N,N,WICHITA, ,243,0,0.0,.,.,.,51,.,0.0,51,100.0,3,5.9,.,0.0,1,2.0,.,0.0,.,.,.,.,.,B,WICHITA FALLS ISD,243905,PK,PK,PK - PK,E,., ,243905000,WICHITA FALLS ISD,09,REGION 09: WICHITA FALLS
243906001,90.4,0,0,0,0,0,0,0,CITY VIEW JUNIOR/SENIOR HIGH,91.7,48,76,67,92,98.6,95,B,86,65,C,73,58,B,87,B,87,72,B,81,85, ,N,N,N,N,N,N,N,N,N,N,N,WICHITA,.,243,600,100.0,87,14.5,599,600,.,0.0,417,69.5,21,3.5,0,0.0,114,19.0,.,0.0,.,.,.,.,.,B,CITY VIEW ISD,243906,12,06,06 - 12,B,., , , ,09,REGION 09: WICHITA FALLS
243906002,., , , , , , , ,WICHITA COUNTY J J A E P,.,.,.,.,.,.,.,Not Rated,.,.,Not Rated,.,.,Not Rated,.,Not Rated,.,.,Not Rated,.,., ,N,N,N,N,N,Y,N,N,N,N,N,WICHITA,.,243,3,100.0,3,100,3,3,.,0.0,3,100.0,0,0.0,0,0.0,1,33.3,.,0.0,.,.,.,.,.,Not Rated,CITY VIEW ISD,243906,10,08,08 - 10,S,., , , ,09,REGION 09: WICHITA FALLS
243906101,.,0,0,0,1,1,0, ,CITY VIEW EL,.,46,74,.,.,.,.,C,74,84,A,91,46,B,81,A,91,77,C,77,87, ,N,N,N,N,N,N,N,N,N,N,N,WICHITA,1B,243,251,48.5,72,17.3,415,518,.,0.0,396,76.4,10,1.9,.,0.0,97,18.7,.,0.0,.,.,.,.,.,B,CITY VIEW ISD,243906,05,EE,EE - 05,E,., , , ,09,REGION 09: WICHITA FALLS
244901001,90,0,1,0,1,0,1,0,HARROLD SCHOOL,90,52,79,30,63,100,100,C,77,85,A,93,41,C,70,A,93,45,C,74,87, ,N,N,N,N,N,N,N,N,N,N,N,WILBARGER,.,244,80,76.2,38,30.2,126,105,0,0.0,57,54.3,0,0.0,0,0.0,10,9.5,0,0.0,.,.,.,.,.,B,HARROLD ISD,244901,12,KG,KG - 12,B,., , , ,09,REGION 09: WICHITA FALLS
244903001,73.9,0,0,0,0,0,0,0,VERNON H S,75.2,40,69,42,73,98.4,95,C,76,68,C,78,41,C,75,C,78,19,Not Rated: SB 1365,65,74, ,N,N,N,N,N,N,N,N,N,N,N,WILBARGER,.,244,505,100.0,124,19.7,631,505,.,0.0,363,71.9,46,9.1,0,0.0,80,15.8,.,0.0,.,.,.,.,.,C,VERNON ISD,244903,12,09,09 - 12,S,., , , ,09,REGION 09: WICHITA FALLS
244903002,., , , , , , , ,NORTH TEXAS STATE HOSPITAL - AFP - VERNON,.,.,.,.,.,.,.,Not Rated,.,.,Not Rated,.,.,Not Rated,.,Not Rated,.,.,Not Rated,.,.,RESIDENTIAL FACILITY,N,Y,N,N,N,N,N,N,N,N,Y,WILBARGER,.,244,19,100.0,46,86.8,53,19,.,0.0,5,26.3,0,0.0,0,0.0,11,57.9,.,0.0,0,.,0,.,.,Not Rated,VERNON ISD,244903,12,07,07 - 12,S,., , , ,09,REGION 09: WICHITA FALLS
244903003,., , , , , , , ,VERNON ISD OPPORTUNITY CENTER,.,30,80,.,.,.,.,B,80,.,Not Rated,.,.,Not Rated,.,Not Rated,.,.,Not Rated,.,84,DROPOUT RECOVERY SCHOOL,Y,Y,N,N,N,N,Y,N,N,N,N,WILBARGER,.,244,15,100.0,.,.,.,15,.,0.0,12,80.0,1,6.7,0,0.0,0,0.0,.,0.0,4,.,0,55,4,B,VERNON ISD,244903,12,11,11 - 12,S,., , , ,09,REGION 09: WICHITA FALLS
244903041,.,0,0,0,0,0,0,0,VERNON MIDDLE,.,32,60,.,.,.,.,Not Rated: SB 1365,60,65,Not Rated: SB 1365,69,32,Not Rated: SB 1365,60,Not Rated: SB 1365,69,35,C,72,70, ,N,N,N,N,N,N,N,N,N,N,N,WILBARGER,2,244,418,100.0,68,15.5,439,418,.,0.0,300,71.8,71,17.0,.,0.0,65,15.6,.,0.0,.,.,.,.,.,C,VERNON ISD,244903,08,06,06 - 08,M,., , , ,09,REGION 09: WICHITA FALLS
244903104,.,0,0,0,0,0,0, ,SHIVE EL,.,33,58,.,.,.,.,Not Rated: SB 1365,58,68,Not Rated: SB 1365,69,33,Not Rated: SB 1365,58,Not Rated: SB 1365,69,29,Not Rated: SB 1365,62,67, ,N,N,N,N,N,N,N,N,N,N,N,WILBARGER,2,244,423,76.2,76,12.8,593,555,.,0.0,420,75.7,102,18.4,.,0.0,100,18.0,.,0.0,.,.,.,.,.,Not Rated: SB 1365,VERNON ISD,244903,05,02,02 - 05,E,., , , ,09,REGION 09: WICHITA FALLS
244903105,., , , , , , , ,T G MCCORD EL,.,.,.,.,.,.,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,Not Rated: Paired Campus,.,.,Not Rated: Paired Campus,.,69, ,N,N,N,N,N,N,N,Y,Y,N,N,WILBARGER, ,244,0,0.0,24,17.3,139,350,.,0.0,281,80.3,56,16.0,.,0.0,57,16.3,.,0.0,.,.,.,.,.,Not Rated: SB 1365,VERNON ISD,244903,01,EE,EE - 01,E,., ,244903000,VERNON ISD,09,REGION 09: WICHITA FALLS
244905001,100,0,0,1,0,0,1,1,NORTHSIDE SCHOOL,100,47,75,100,100,100,100,A,90,67,C,76,74,B,88,B,88,77,B,83,88, ,N,N,N,N,N,N,N,N,N,N,N,WILBARGER,.,244,184,78.0,13,5.8,225,236,0,0.0,78,33.1,0,0.0,0,0.0,24,10.2,0,0.0,.,.,.,.,.,B,NORTHSIDE ISD,244905,12,KG,KG - 12,B,., , , ,09,REGION 09: WICHITA FALLS
245901001,95.2,0,0,0,0,1,0,0,LASARA H S,95.5,46,74,62,91,100,100,B,86,75,B,85,54,B,85,B,85,72,B,81,85, ,N,N,N,N,N,N,N,N,N,N,N,WILLACY,.,245,96,100.0,6,6.5,93,96,0,0.0,81,84.4,16,16.7,0,0.0,8,8.3,81,84.4,.,.,.,.,.,B,LASARA ISD,245901,12,09,09 - 12,S,., , , ,01,REGION 01: EDINBURG
245901101,.,1,0,0,0,1,0,1,LASARA EL,.,39,67,.,.,.,.,Not Rated: SB 1365,67,80,B,88,39,C,73,B,88,74,C,77,85, ,N,N,N,N,N,N,N,N,N,N,N,WILLACY,1B,245,141,61.0,22,11.4,193,231,.,0.0,203,87.9,31,13.4,.,0.0,29,12.6,41,17.7,.,.,.,.,.,B,LASARA ISD,245901,08,PK,PK - 08,E,., , , ,01,REGION 01: EDINBURG
245902001,100, , , , , , , ,LYFORD H S,100,43,72,72,93,99.2,95,B,85,70,B,80,58,B,87,B,87,69,B,80,85, ,N,N,N,N,N,N,N,N,N,N,N,WILLACY,.,245,460,100.0,78,14.6,534,460,0,0.0,352,76.5,15,3.3,0,0.0,47,10.2,457,99.3,.,.,.,.,.,Not Rated: Data Under Review,LYFORD CISD,245902,12,09,09 - 12,S,., , , ,01,REGION 01: EDINBURG
245902041,.,0,0,0,0,0,1,1,LYFORD MIDDLE,.,41,73,.,.,.,.,C,73,72,B,80,41,B,81,B,81,47,C,75,79, ,N,N,N,N,N,N,N,N,N,N,N,WILLACY,.,245,349,100.0,45,11.7,384,349,0,0.0,272,77.9,36,10.3,0,0.0,30,8.6,349,100.0,.,.,.,.,.,C,LYFORD CISD,245902,08,06,06 - 08,M,., , , ,01,REGION 01: EDINBURG
245902106,.,0,0,0,1,0,0, ,LYFORD EL,.,39,67,.,.,.,.,Not Rated: SB 1365,67,89,A,94,39,C,72,A,94,78,C,78,89, ,N,N,N,N,N,N,N,N,N,N,N,WILLACY,.,245,272,43.9,53,11.4,466,619,0,0.0,515,83.2,74,12.0,0,0.0,80,12.9,0,0.0,.,.,.,.,.,B,LYFORD CISD,245902,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
245903001,99.1,1,1,1,1,1,1,1,RAYMONDVILLE H S,100,51,78,70,93,97.3,90,B,86,81,A,91,61,B,89,A,91,87,B,86,90, ,N,N,N,N,N,N,N,N,N,N,N,WILLACY,.,245,507,100.0,69,12,577,507,.,0.0,399,78.7,26,5.1,507,100.0,73,14.4,.,0.0,.,.,.,.,.,A,RAYMONDVILLE ISD,245903,12,09,09 - 12,S,., , , ,01,REGION 01: EDINBURG
245903004,66.7, , , , , , , ,RAYMONDVILLE OPTIONS ACADEMIC ACADEMY,65.5,43,91,33,91,100,100,A,93,.,Not Rated,.,.,Not Rated,.,Not Rated,.,.,Not Rated,.,100,DROPOUT RECOVERY SCHOOL,Y,Y,N,N,N,N,N,N,N,N,N,WILLACY,.,245,44,100.0,40,65.6,61,44,.,0.0,42,95.5,2,4.5,0,0.0,8,18.2,.,0.0,7,66,2,61,5,A,RAYMONDVILLE ISD,245903,12,08,08 - 12,S,., , , ,01,REGION 01: EDINBURG
245903041,.,1,1,1,1,1,1,0,MYRA GREEN MIDDLE,.,49,80,.,.,.,.,B,80,77,B,86,49,A,90,A,90,80,B,85,89, ,N,N,N,N,N,N,N,N,N,N,N,WILLACY,.,245,409,100.0,41,8.6,474,409,.,0.0,362,88.5,34,8.3,.,0.0,52,12.7,.,0.0,.,.,.,.,.,B,RAYMONDVILLE ISD,245903,08,06,06 - 08,M,., , , ,01,REGION 01: EDINBURG
245903102,.,1,1,1,1,1,1, ,PITTMAN EL,.,61,90,.,.,.,.,A,90,93,A,96,61,A,92,A,96,100,A,100,97, ,N,N,N,N,N,N,N,N,N,N,N,WILLACY,.,245,248,43.2,42,9.4,448,574,.,0.0,512,89.2,47,8.2,.,0.0,95,16.6,.,0.0,.,.,.,.,.,A,RAYMONDVILLE ISD,245903,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
245903105,.,1,1,1,1,1,1, ,SMITH EL,.,47,75,.,.,.,.,C,75,87,A,93,47,B,85,A,93,81,C,78,89, ,N,N,N,N,N,N,N,N,N,N,N,WILLACY,.,245,180,42.4,34,10.1,336,425,.,0.0,415,97.6,40,9.4,.,0.0,55,12.9,.,0.0,.,.,.,.,.,B,RAYMONDVILLE ISD,245903,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
245904002,93.3,1,1,1,1,0,0,0,SAN PERLITA H S,93.3,57,86,73,93,100,100,A,92,85,A,93,65,A,91,A,93,100,A,100,95, ,N,N,N,N,N,N,N,N,N,N,N,WILLACY,.,245,77,100.0,4,5,80,77,0,0.0,52,67.5,10,13.0,0,0.0,9,11.7,0,0.0,.,.,.,.,.,A,SAN PERLITA ISD,245904,12,09,09 - 12,S,., , , ,01,REGION 01: EDINBURG
245904041,.,0,0,1,0,0,1,0,SAN PERLITA MIDDLE,.,46,77,.,.,.,.,C,77,70,C,77,46,B,88,B,88,59,C,77,85, ,N,N,N,N,N,N,N,N,N,N,N,WILLACY,.,245,50,100.0,8,13.8,58,50,.,0.0,41,82.0,5,10.0,.,0.0,4,8.0,0,0.0,.,.,.,.,.,B,SAN PERLITA ISD,245904,08,06,06 - 08,M,., , , ,01,REGION 01: EDINBURG
245904101,.,1,1,1,1,0,1, ,SAN PERLITA EL,.,60,90,.,.,.,.,A,90,89,A,94,60,A,91,A,94,100,A,100,96, ,N,N,N,N,N,N,N,N,N,N,N,WILLACY,.,245,46,47.9,9,11.4,79,96,.,0.0,80,83.3,11,11.5,.,0.0,12,12.5,.,0.0,.,.,.,.,.,A,SAN PERLITA ISD,245904,05,PK,PK - 05,E,., , , ,01,REGION 01: EDINBURG
246801001,95.4,0,1,1,0,1,1,1,MERIDIAN WORLD SCHOOL LLC,96.9,69,92,92,98,100,100,A,96,80,A,90,81,B,81,A,90,98,A,96,96, ,N,N,Y,N,N,N,N,N,N,N,N,WILLIAMSON,.,246,1271,75.5,89,5.6,1601,1683,0,0.0,96,5.7,165,9.8,0,0.0,164,9.7,0,0.0,.,.,.,.,.,A,MERIDIAN WORLD SCHOOL LLC,246801,12,KG,KG - 12,B,., , , ,13,REGION 13: AUSTIN
246802001,.,0,0,0,0,0,0,0,GOODWATER MONTESSORI SCHOOL,.,37,64,.,.,.,.,Not Rated: SB 1365,64,76,B,82,37,Not Rated: SB 1365,53,B,82,64,C,74,80, ,N,N,Y,N,N,N,N,N,N,N,N,WILLIAMSON,2,246,156,42.3,85,27.9,305,369,0,0.0,135,36.6,27,7.3,0,0.0,35,9.5,0,0.0,.,.,.,.,.,B,GOODWATER MONTESSORI SCHOOL,246802,08,PK,PK - 08,E,., , , ,13,REGION 13: AUSTIN
246902001,68.1,0,0,0,0,0,0,0,FLORENCE H S,70.9,40,69,40,71,97.5,90,C,74,64,C,72,40,Not Rated: SB 1365,69,C,72,14,Not Rated: SB 1365,62,70, ,N,N,N,N,N,N,N,N,N,N,N,WILLIAMSON,2,246,344,100.0,27,7.3,372,344,0,0.0,187,54.4,90,26.2,0,0.0,41,11.9,0,0.0,.,.,.,.,.,C,FLORENCE ISD,246902,12,09,09 - 12,S,., , , ,13,REGION 13: AUSTIN
246902006,., , , , , , , ,STEP - CORE,.,.,.,.,.,.,.,Not Rated,.,.,Not Rated,.,.,Not Rated,.,Not Rated,.,.,Not Rated,.,., ,N,N,N,N,N,Y,Y,N,N,N,Y,WILLIAMSON,.,246,1,100.0,.,.,.,1,0,0.0,0,0.0,1,100.0,0,0.0,1,100.0,0,0.0,.,.,.,.,.,Not Rated,FLORENCE ISD,246902,10,10,10 - 10,S,., , , ,13,REGION 13: AUSTIN
246902041,.,0,0,0,0,0,0,0,FLORENCE MIDDLE,.,38,70,.,.,.,.,C,70,72,B,80,38,Not Rated: SB 1365,66,B,80,33,C,71,77, ,N,N,N,N,N,N,N,N,N,N,N,WILLIAMSON,2,246,266,100.0,18,6.5,276,266,0,0.0,156,58.6,70,26.3,0,0.0,40,15.0,0,0.0,.,.,.,.,.,C,FLORENCE ISD,246902,08,06,06 - 08,M,., , , ,13,REGION 13: AUSTIN
246902101,.,0,0,0,0,0,0, ,FLORENCE EL,.,38,65,.,.,.,.,Not Rated: SB 1365,65,70,C,72,38,Not Rated: SB 1365,63,C,72,37,Not Rated: SB 1365,65,70, ,N,N,N,N,N,N,N,N,N,N,N,WILLIAMSON,2,246,242,48.1,41,10.5,391,503,0,0.0,346,68.8,164,32.6,0,0.0,67,13.3,0,0.0,.,.,.,.,.,C,FLORENCE ISD,246902,05,EE,EE - 05,E,., , , ,13,REGION 13: AUSTIN
246904001,91.2,0,0,0,0,0,0,0,GEORGETOWN H S,93,46,74,80,95,98.1,95,B,87,53,Not Rated: SB 1365,58,63,C,76,C,76,55,C,76,84, ,N,N,N,N,N,N,N,N,N,N,N,WILLIAMSON,.,246,1982,100.0,186,9.1,2035,1982,.,0.0,436,22.0,116,5.9,0,0.0,237,12.0,.,0.0,.,.,.,.,.,B,GEORGETOWN ISD,246904,12,09,09 - 12,S,., , , ,13,REGION 13: AUSTIN
246904002,56.5, , , , , , , ,CHIP RICHARTE H S,70.4,41,90,24,90,100,100,A,92,.,Not Rated,.,.,Not Rated,.,Not Rated,.,.,Not Rated,.,97,DROPOUT RECOVERY SCHOOL,Y,Y,N,N,N,N,N,N,N,N,N,WILLIAMSON,.,246,74,100.0,73,66.4,110,74,.,0.0,29,39.2,8,10.8,0,0.0,4,5.4,.,0.0,5,70,3,48,2,A,GEORGETOWN ISD,246904,12,10,10 - 12,S,., , , ,13,REGION 13: AUSTIN
246904003,., , , , , , , ,GEORGETOWN ALTER PROG,.,.,.,.,.,.,.,Not Rated,.,.,Not Rated,.,.,Not Rated,.,Not Rated,.,.,Not Rated,.,., ,N,N,N,Y,N,N,N,N,N,N,N,WILLIAMSON,.,246,39,100.0,84,100,84,39,.,0.0,20,51.3,8,20.5,0,0.0,7,17.9,.,0.0,.,.,.,.,.,Not Rated,GEORGETOWN ISD,246904,12,07,07 - 12,S,., , , ,13,REGION 13: AUSTIN
246904004,86.5,0,0,1,0,0,0,0,EAST VIEW H S,89.3,39,67,74,94,96.9,90,B,82,52,Not Rated: SB 1365,57,57,C,78,C,78,41,C,73,79, ,N,N,N,N,N,N,N,N,N,N,N,WILLIAMSON,2,246,2043,100.0,212,10.6,2000,2043,.,0.0,691,33.8,294,14.4,0,0.0,240,11.7,.,0.0,.,.,.,.,.,C,GEORGETOWN ISD,246904,12,09,09 - 12,S,., , , ,13,REGION 13: AUSTIN
246904040,.,0,0,0,0,0,0,0,DOUGLAS BENOLD MIDDLE,.,56,86,.,.,.,.,B,86,76,B,85,56,Not Rated: SB 1365,66,B,85,73,B,82,85, ,N,N,N,N,N,N,N,N,N,N,N,WILLIAMSON,.,246,726,100.0,66,8.6,769,726,.,0.0,168,23.1,35,4.8,.,0.0,89,12.3,.,0.0,.,.,.,.,.,B,GEORGETOWN ISD,246904,08,06,06 - 08,M,., , , ,13,REGION 13: AUSTIN
246904041,.,0,0,0,0,0,0,0,JAMES TIPPIT MIDDLE,.,38,70,.,.,.,.,C,70,66,C,70,38,Not Rated: SB 1365,56,C,70,32,C,71,70, ,N,N,N,N,N,N,N,N,N,N,N,WILLIAMSON,2,246,580,100.0,91,14.7,621,580,.,0.0,246,42.4,119,20.5,.,0.0,91,15.7,.,0.0,.,.,.,.,.,C,GEORGETOWN ISD,246904,08,06,06 - 08,M,., , , ,13,REGION 13: AUSTIN
246904042,.,0,0,0,0,0,0,0,CHARLES A FORBES MIDDLE,.,44,75,.,.,.,.,C,75,69,C,75,44,Not Rated: SB 1365,58,C,75,48,C,75,75, ,N,N,N,N,N,N,N,N,N,N,N,WILLIAMSON,2,246,653,100.0,90,12.9,696,653,.,0.0,230,35.2,97,14.9,.,0.0,100,15.3,.,0.0,.,.,.,.,.,C,GEORGETOWN ISD,246904,08,06,06 - 08,M,., , , ,13,REGION 13: AUSTIN
246904045,.,0,0,0,0,0,0,0,GEORGE WAGNER MIDDLE,.,30,58,.,.,.,.,Not Rated: SB 1365,58,53,Not Rated: SB 1365,55,30,Not Rated: SB 1365,49,Not Rated: SB 1365,55,5,Not Rated: SB 1365,45,54, ,N,N,N,N,N,N,N,N,N,N,N,WILLIAMSON,3,246,858,100.0,121,13.4,906,858,.,0.0,306,35.7,229,26.7,.,0.0,125,14.6,.,0.0,.,.,.,.,.,Not Rated: SB 1365,GEORGETOWN ISD,246904,08,06,06 - 08,M,., , , ,13,REGION 13: AUSTIN
246904101,.,0,0,0,0,0,0, ,ANNIE PURL EL,.,26,52,.,.,.,.,Not Rated: SB 1365,52,71,C,74,26,Not Rated: SB 1365,50,C,74,38,Not Rated: SB 1365,66,72, ,N,N,N,N,N,N,N,N,N,N,N,WILLIAMSON,2,246,263,43.1,76,15.3,498,610,.,0.0,387,63.4,241,39.5,.,0.0,107,17.5,.,0.0,.,.,.,.,.,C,GEORGETOWN ISD,246904,05,EE,EE - 05,E,., , , ,13,REGION 13: AUSTIN
246904102,.,0,0,0,0,0,0, ,CARVER EL,.,47,75,.,.,.,.,C,75,78,B,85,47,Not Rated: SB 1365,59,B,85,64,C,74,82, ,N,N,N,N,N,N,N,N,N,N,N,WILLIAMSON,2,246,359,49.4,104,17,612,727,.,0.0,260,35.8,191,26.3,.,0.0,90,12.4,.,0.0,.,.,.,.,.,B,GEORGETOWN ISD,246904,05,PK,PK - 05,E,., , , ,13,REGION 13: AUSTIN
246904103,.,0,0,0,0,0,0, ,FROST EL,.,32,57,.,.,.,.,Not Rated: SB 1365,57,79,B,86,32,Not Rated: SB 1365,54,B,86,56,C,72,82, ,N,N,N,N,N,N,N,N,N,N,N,WILLIAMSON,1B,246,162,44.8,44,16.8,262,362,.,0.0,217,59.9,18,5.0,.,0.0,76,21.0,.,0.0,.,.,.,.,.,B,GEORGETOWN ISD,246904,05,EE,EE - 05,E,., , , ,13,REGION 13: AUSTIN
246904104,.,0,0,0,0,0,0, ,PAT COOPER EL,.,34,59,.,.,.,.,Not Rated: SB 1365,59,68,Not Rated: SB 1365,69,34,Not Rated: SB 1365,57,Not Rated: SB 1365,69,36,Not Rated: SB 1365,65,68, ,N,N,N,N,N,N,N,N,N,N,N,WILLIAMSON,2,246,260,44.4,111,23.5,472,586,.,0.0,367,62.6,161,27.5,.,0.0,89,15.2,.,0.0,.,.,.,.,.,Not Rated: SB 1365,GEORGETOWN ISD,246904,05,EE,EE - 05,E,., , , ,13,REGION 13: AUSTIN
246904105,.,0,0,0,0,0,0, ,WOLF RANCH EL,.,49,77,.,.,.,.,C,77,77,B,83,49,Not Rated: SB 1365,57,B,83,59,C,73,80, ,N,N,N,N,N,N,N,N,N,N,N,WILLIAMSON,.,246,276,42.2,94,21.8,432,654,.,0.0,166,25.4,37,5.7,.,0.0,68,10.4,.,0.0,.,.,.,.,.,B,GEORGETOWN ISD,246904,05,EE,EE - 05,E,., , , ,13,REGION 13: AUSTIN
246904106,.,0,0,0,0,0,0, ,RAYE MCCOY EL,.,53,80,.,.,.,.,B,80,67,Not Rated: SB 1365,67,53,Not Rated: SB 1365,58,Not Rated: SB 1365,67,68,C,75,79, ,N,N,N,N,N,N,N,N,N,N,N,WILLIAMSON,.,246,281,58.5,44,9.2,478,480,.,0.0,87,18.1,8,1.7,.,0.0,68,14.2,.,0.0,.,.,.,.,.,C,GEORGETOWN ISD,246904,05,KG,KG - 05,E,., , , ,13,REGION 13: AUSTIN
246904107,.,0,0,0,0,0,0, ,VILLAGE EL,.,45,73,.,.,.,.,C,73,62,Not Rated: SB 1365,59,45,Not Rated: SB 1365,59,Not Rated: SB 1365,59,51,C,71,72, ,N,N,N,N,N,N,N,N,N,N,N,WILLIAMSON,.,246,228,49.8,48,11.6,413,458,.,0.0,188,41.0,137,29.9,.,0.0,54,11.8,.,0.0,.,.,.,.,.,C,GEORGETOWN ISD,246904,05,EE,EE - 05,E,., , , ,13,REGION 13: AUSTIN
246904109,.,0,0,0,0,0,0, ,JO ANN FORD EL,.,58,88,.,.,.,.,B,88,73,C,77,58,Not Rated: SB 1365,58,C,77,64,C,74,84, ,N,N,N,N,N,N,N,N,N,N,N,WILLIAMSON,.,246,264,49.5,54,11.5,469,533,.,0.0,57,10.7,11,2.1,.,0.0,58,10.9,.,0.0,.,.,.,.,.,B,GEORGETOWN ISD,246904,05,KG,KG - 05,E,., , , ,13,REGION 13: AUSTIN
246904110,.,0,0,0,0,0,0, ,JAMES E MITCHELL EL,.,38,65,.,.,.,.,Not Rated: SB 1365,65,78,B,85,38,Not Rated: SB 1365,54,B,85,68,C,75,82, ,N,N,N,N,N,N,N,N,N,N,N,WILLIAMSON,2,246,323,48.6,107,19,563,665,.,0.0,262,39.4,132,19.8,.,0.0,76,11.4,.,0.0,.,.,.,.,.,B,GEORGETOWN ISD,246904,05,PK,PK - 05,E,., , , ,13,REGION 13: AUSTIN
246904111,.,0,0,0,0,0,0, ,WILLIAMS EL,.,30,56,.,.,.,.,Not Rated: SB 1365,56,71,C,74,30,Not Rated: SB 1365,51,C,74,40,Not Rated: SB 1365,66,72, ,N,N,N,N,N,N,N,N,N,N,N,WILLIAMSON,.,246,245,46.6,73,20.7,353,526,.,0.0,273,51.9,115,21.9,.,0.0,79,15.0,.,0.0,.,.,.,.,.,C,GEORGETOWN ISD,246904,05,EE,EE - 05,E,., , , ,13,REGION 13: AUSTIN
