CAMPUS,DISTRICT,CAMPNAME,COUNTY,DISTNAME,REGION,CNTYNAME,GRDTYPE,GRDSPAN,CFLCHART,CFLALTED,PAIRCAMP,PAIRNAME,CAMPNAME_CLEAN
178904004,178904,MOODY H S,178,CORPUS CHRISTI ISD,2,NUECES,S,09 - 12,N,N, , ,Moody High School
178904005,178904,RAY H S,178,CORPUS CHRISTI ISD,2,NUECES,S,09 - 12,N,N, , ,Ray High School
178904008,178904,COLLEGIATE H S,178,CORPUS CHRISTI ISD,2,NUECES,S,09 - 12,N,N, , ,Collegiate High School
178904009,178904,COLES H S AND EDUCATIONAL CENTER,178,CORPUS CHRISTI ISD,2,NUECES,S,08 - 12,N,Y, , ,Coles H S And Educational Center
178904012,178904,NUECES CO J J A E P,178,CORPUS CHRISTI ISD,2,NUECES,S,09 - 09,N,N, , ,Nueces Co JJAEP
178904014,178904,HAROLD T BRANCH ACADEMY FOR CAREER,178,CORPUS CHRISTI ISD,2,NUECES,S,09 - 12,N,N, , ,Harold T Branch Academy For Career
178904015,178904,VETERANS MEMORIAL H S,178,CORPUS CHRISTI ISD,2,NUECES,S,09 - 12,N,N, , ,Veterans Memorial High School
178904041,178904,BAKER MIDDLE,178,CORPUS CHRISTI ISD,2,NUECES,M,06 - 08,N,N, , ,Baker Middle School
178904043,178904,BROWNE MIDDLE,178,CORPUS CHRISTI ISD,2,NUECES,M,06 - 08,N,N, , ,Browne Middle School
178904046,178904,CUNNINGHAM MIDDLE AT SOUTH PARK,178,CORPUS CHRISTI ISD,2,NUECES,M,06 - 08,N,N, , ,Cunningham Middle At South Park
178904047,178904,DRISCOLL MIDDLE,178,CORPUS CHRISTI ISD,2,NUECES,M,06 - 08,N,N, , ,Driscoll Middle School
178904048,178904,HAAS MIDDLE,178,CORPUS CHRISTI ISD,2,NUECES,M,06 - 08,N,N, , ,Haas Middle School
178904049,178904,HAMLIN MIDDLE,178,CORPUS CHRISTI ISD,2,NUECES,M,06 - 08,N,N, , ,Hamlin Middle School
178904050,178904,MARTIN MIDDLE,178,CORPUS CHRISTI ISD,2,NUECES,M,06 - 08,N,N, , ,Martin Middle School
178904054,178904,STUDENT SUPPORT CENTER,178,CORPUS CHRISTI ISD,2,NUECES,B,02 - 12,N,N, , ,Student Support Center
178904055,178904,KAFFIE MIDDLE,178,CORPUS CHRISTI ISD,2,NUECES,M,06 - 08,N,N, , ,Kaffie Middle School
178904056,178904,GRANT MIDDLE,178,CORPUS CHRISTI ISD,2,NUECES,M,06 - 08,N,N, , ,Grant Middle School
178904057,178904,ADKINS MIDDLE,178,CORPUS CHRISTI ISD,2,NUECES,M,06 - 08,N,N, , ,Adkins Middle School
178904101,178904,ALLEN EL,178,CORPUS CHRISTI ISD,2,NUECES,E,PK - 05,N,N, , ,Allen Elementary School
178904104,178904,MARY HELEN BERLANGA EL,178,CORPUS CHRISTI ISD,2,NUECES,E,PK - 05,N,N, , ,Mary Helen Berlanga Elementary School
178904106,178904,HICKS EL,178,CORPUS CHRISTI ISD,2,NUECES,E,PK - 05,N,N, , ,Hicks Elementary School
178904107,178904,WYNN SEALE METROPOLITAN SCHOOL OF,178,CORPUS CHRISTI ISD,2,NUECES,E,KG - 06,N,N, , ,Wynn Seale Metropolitan School Of
178904108,178904,CROCKETT EL,178,CORPUS CHRISTI ISD,2,NUECES,E,PK - 05,N,N, , ,Crockett Elementary School
178904110,178904,EVANS SES,178,CORPUS CHRISTI ISD,2,NUECES,E,PK - 05,N,N, , ,Evans Ses
178904111,178904,FANNIN EL,178,CORPUS CHRISTI ISD,2,NUECES,E,EE - 05,N,N, , ,Fannin Elementary School
178904115,178904,GARCIA EL,178,CORPUS CHRISTI ISD,2,NUECES,E,PK - 05,N,N, , ,Garcia Elementary School
178904116,178904,GIBSON EL,178,CORPUS CHRISTI ISD,2,NUECES,E,PK - 05,N,N, , ,Gibson Elementary School
178904117,178904,HOUSTON EL,178,CORPUS CHRISTI ISD,2,NUECES,E,PK - 05,N,N, , ,Houston Elementary School
178904118,178904,KOSTORYZ EL,178,CORPUS CHRISTI ISD,2,NUECES,E,PK - 05,N,N, , ,Kostoryz Elementary School
178904121,178904,LOS ENCINOS SES,178,CORPUS CHRISTI ISD,2,NUECES,E,PK - 05,N,N, , ,Los Encinos Ses
178904122,178904,SHAW SES,178,CORPUS CHRISTI ISD,2,NUECES,E,PK - 05,N,N, , ,Shaw Ses
178904123,178904,MEADOWBROOK EL,178,CORPUS CHRISTI ISD,2,NUECES,E,EE - 05,N,N, , ,Meadowbrook Elementary School
178904124,178904,MENGER EL,178,CORPUS CHRISTI ISD,2,NUECES,E,EE - 05,N,N, , ,Menger Elementary School
178904125,178904,MONTCLAIR EL,178,CORPUS CHRISTI ISD,2,NUECES,E,KG - 05,N,N, , ,Montclair Elementary School
178904127,178904,OAK PARK SPECIAL EMPHASIS SCHOOL,178,CORPUS CHRISTI ISD,2,NUECES,E,PK - 05,N,N, , ,Oak Park Special Emphasis School
178904130,178904,SANDERS EL,178,CORPUS CHRISTI ISD,2,NUECES,E,EE - 05,N,N, , ,Sanders Elementary School
178904132,178904,SCHANEN ESTATES EL,178,CORPUS CHRISTI ISD,2,NUECES,E,EE - 05,N,N, , ,Schanen Estates Elementary School
178904134,178904,SMITH EL,178,CORPUS CHRISTI ISD,2,NUECES,E,PK - 05,N,N, , ,Smith Elementary School
178904136,178904,TRAVIS EL,178,CORPUS CHRISTI ISD,2,NUECES,E,EE - 05,N,N, , ,Travis Elementary School
178904138,178904,CALK-WILSON EL,178,CORPUS CHRISTI ISD,2,NUECES,E,PK - 05,N,N, , ,Calk-Wilson Elementary School
178904139,178904,WINDSOR PARK G/T,178,CORPUS CHRISTI ISD,2,NUECES,E,01 - 05,N,N, , ,Windsor Park G/T
178904140,178904,WOODLAWN EL,178,CORPUS CHRISTI ISD,2,NUECES,E,PK - 05,N,N, , ,Woodlawn Elementary School
178904141,178904,YEAGER EL,178,CORPUS CHRISTI ISD,2,NUECES,E,PK - 05,N,N, , ,Yeager Elementary School
178904142,178904,ZAVALA EL,178,CORPUS CHRISTI ISD,2,NUECES,E,EE - 05,N,N, , ,Zavala Elementary School
178904143,178904,MARY GRETT SCHOOL,178,CORPUS CHRISTI ISD,2,NUECES,S,12 - 12,N,N, , ,Mary Grett School
178904146,178904,CLUB ESTATES,178,CORPUS CHRISTI ISD,2,NUECES,E,KG - 05,N,N, , ,Club Estates
178904148,178904,MOORE EL,178,CORPUS CHRISTI ISD,2,NUECES,E,EE - 05,N,N, , ,Moore Elementary School
178904149,178904,MIRELES EL,178,CORPUS CHRISTI ISD,2,NUECES,E,PK - 05,N,N, , ,Mireles Elementary School
178904150,178904,GALVAN EL,178,CORPUS CHRISTI ISD,2,NUECES,E,EE - 05,N,N, , ,Galvan Elementary School
178904151,178904,JONES EL,178,CORPUS CHRISTI ISD,2,NUECES,E,PK - 05,N,N, , ,Jones Elementary School
178904152,178904,BARNES EL,178,CORPUS CHRISTI ISD,2,NUECES,E,EE - 05,N,N, , ,Barnes Elementary School
178904153,178904,EARLY CHILDHOOD DEVELOPMENT CTR,178,CORPUS CHRISTI ISD,2,NUECES,E,PK - 05,N,N, , ,Early Childhood Development Center
178904154,178904,DAWSON EL,178,CORPUS CHRISTI ISD,2,NUECES,E,PK - 05,N,N, , ,Dawson Elementary School
178904157,178904,FAYE WEBB EL,178,CORPUS CHRISTI ISD,2,NUECES,E,EE - 05,N,N, , ,Faye Webb Elementary School
178904158,178904,KOLDA EL,178,CORPUS CHRISTI ISD,2,NUECES,E,PK - 05,N,N, , ,Kolda Elementary School
178905041,178905,DRISCOLL EL & MIDDLE,178,DRISCOLL ISD,2,NUECES,E,PK - 08,N,N, , ,Driscoll El & Middle School
178906001,178906,LONDON H S,178,LONDON ISD,2,NUECES,S,09 - 12,N,N, , ,London High School
178906041,178906,LONDON MIDDLE,178,LONDON ISD,2,NUECES,M,06 - 08,N,N, , ,London Middle School
178906101,178906,LONDON EL,178,LONDON ISD,2,NUECES,E,PK - 02,N,N, , ,London Elementary School
178906103,178906,LONDON INT,178,LONDON ISD,2,NUECES,E,03 - 05,N,N, , ,London Intermediate School
178908001,178908,PORT ARANSAS H S,178,PORT ARANSAS ISD,2,NUECES,S,09 - 12,N,N, , ,Port Aransas High School
178908041,178908,BRUNDRETT MIDDLE,178,PORT ARANSAS ISD,2,NUECES,M,06 - 08,N,N, , ,Brundrett Middle School
178908101,178908,OLSEN EL,178,PORT ARANSAS ISD,2,NUECES,E,PK - 05,N,N, , ,Olsen Elementary School
178909001,178909,ROBSTOWN EARLY COLLEGE H S,178,ROBSTOWN ISD,2,NUECES,S,09 - 12,N,N, , ,Robstown Early College High School
178909005,178909,SALAZAR CROSSROADS ACADEMY,178,ROBSTOWN ISD,2,NUECES,S,09 - 12,N,Y, , ,Salazar Crossroads Academy
178909041,178909,SEALE J H,178,ROBSTOWN ISD,2,NUECES,M,06 - 08,N,N, , ,Seale Junior High
178909042,178909,SOLOMON P ORTIZ INT,178,ROBSTOWN ISD,2,NUECES,E,04 - 05,N,N, , ,Solomon P Ortiz Intermediate School
178909101,178909,SAN PEDRO EL,178,ROBSTOWN ISD,2,NUECES,E,PK - 03,N,N, , ,San Pedro Elementary School
178909103,178909,LOTSPEICH EL,178,ROBSTOWN ISD,2,NUECES,E,PK - 03,N,N, , ,Lotspeich Elementary School
178909105,178909,ROBERT DRISCOLL JR EL,178,ROBSTOWN ISD,2,NUECES,E,PK - 03,N,N, , ,Robert Driscoll Jr Elementary School
178912001,178912,TULOSO-MIDWAY H S,178,TULOSO-MIDWAY ISD,2,NUECES,S,09 - 12,N,N, , ,Tuloso-Midway High School
178912002,178912,TULOSO-MIDWAY ACADEMIC CAREER CENT,178,TULOSO-MIDWAY ISD,2,NUECES,S,09 - 12,N,Y, , ,Tuloso-Midway Academic Career Cent
178912003,178912,NUECES CO J J A E P,178,TULOSO-MIDWAY ISD,2,NUECES,S,10 - 10,N,N, , ,Nueces Co JJAEP
178912041,178912,TULOSO-MIDWAY MIDDLE,178,TULOSO-MIDWAY ISD,2,NUECES,M,06 - 08,N,N, , ,Tuloso-Midway Middle School
178912101,178912,TULOSO-MIDWAY PRI,178,TULOSO-MIDWAY ISD,2,NUECES,E,EE - 02,N,N,178912104,TULOSO-MIDWAY INT,Tuloso-Midway Primary School
178912104,178912,TULOSO-MIDWAY INT,178,TULOSO-MIDWAY ISD,2,NUECES,E,03 - 05,N,N, , ,Tuloso-Midway Intermediate School
178913001,178913,BANQUETE H S,178,BANQUETE ISD,2,NUECES,S,09 - 12,N,N, , ,Banquete High School
178913041,178913,BANQUETE J H,178,BANQUETE ISD,2,NUECES,M,06 - 08,N,N, , ,Banquete Junior High
178913101,178913,BANQUETE EL,178,BANQUETE ISD,2,NUECES,E,PK - 05,N,N, , ,Banquete Elementary School
178914001,178914,FLOUR BLUFF H S,178,FLOUR BLUFF ISD,2,NUECES,S,09 - 12,N,N, , ,Flour Bluff High School
178914004,178914,NUECES CO J J A E P,178,FLOUR BLUFF ISD,2,NUECES,M,07 - 09,N,N, , ,Nueces Co JJAEP
178914041,178914,FLOUR BLUFF J H,178,FLOUR BLUFF ISD,2,NUECES,M,07 - 08,N,N, , ,Flour Bluff Junior High
178914101,178914,FLOUR BLUFF EL,178,FLOUR BLUFF ISD,2,NUECES,E,03 - 04,N,N, , ,Flour Bluff Elementary School
178914103,178914,FLOUR BLUFF PRI,178,FLOUR BLUFF ISD,2,NUECES,E,01 - 02,N,N,178914101,FLOUR BLUFF EL,Flour Bluff Primary School
178914105,178914,FLOUR BLUFF INT,178,FLOUR BLUFF ISD,2,NUECES,M,05 - 06,N,N, , ,Flour Bluff Intermediate School
178914106,178914,EARLY CHILDHOOD CENTER,178,FLOUR BLUFF ISD,2,NUECES,E,PK - KG,N,N,178914101,FLOUR BLUFF EL,Early Childhood Center
178915001,178915,WEST OSO H S,178,WEST OSO ISD,2,NUECES,S,09 - 12,N,N, , ,West Oso High School
178915002,178915,WEST OSO ISD JJAEP,178,WEST OSO ISD,2,NUECES,S,10 - 10,N,N, , ,West Oso Isd JJAEP
178915041,178915,WEST OSO J H,178,WEST OSO ISD,2,NUECES,M,06 - 08,N,N, , ,West Oso Junior High
178915102,178915,KENNEDY EL,178,WEST OSO ISD,2,NUECES,E,EE - 02,N,N,178915104,WEST OSO EL,Kennedy Elementary School
178915104,178915,WEST OSO EL,178,WEST OSO ISD,2,NUECES,E,03 - 05,N,N, , ,West Oso Elementary School
179901001,179901,PERRYTON H S,179,PERRYTON ISD,16,OCHILTREE,S,09 - 12,N,N, , ,Perryton High School
179901002,179901,LUDI PENA MARTIN ACCELERATED EDUCA,179,PERRYTON ISD,16,OCHILTREE,S,09 - 12,N,Y, , ,Ludi Pena Martin Accelerated Educa
179901041,179901,PERRYTON J H,179,PERRYTON ISD,16,OCHILTREE,M,06 - 08,N,N, , ,Perryton Junior High
179901101,179901,PERRYTON KINDER,179,PERRYTON ISD,16,OCHILTREE,E,EE - KG,N,N,179901102,JAMES L WRIGHT EL,Perryton Kinder
179901102,179901,JAMES L WRIGHT EL,179,PERRYTON ISD,16,OCHILTREE,E,01 - 03,N,N, , ,James L Wright Elementary School
179901103,179901,EDWIN F WILLIAMS INT,179,PERRYTON ISD,16,OCHILTREE,E,04 - 05,N,N, , ,Edwin F Williams Intermediate School
180901001,180901,BOYS RANCH H S,180,BOYS RANCH ISD,16,OLDHAM,S,09 - 12,N,Y, , ,Boys Ranch High School
180901041,180901,BLAKEMORE MIDDLE,180,BOYS RANCH ISD,16,OLDHAM,M,06 - 08,N,Y, , ,Blakemore Middle School
180901101,180901,MIMI FARLEY EL,180,BOYS RANCH ISD,16,OLDHAM,E,KG - 05,N,N, , ,Mimi Farley Elementary School
180902001,180902,VEGA H S,180,VEGA ISD,16,OLDHAM,S,09 - 12,N,N, , ,Vega High School
180902041,180902,VEGA J H,180,VEGA ISD,16,OLDHAM,M,05 - 08,N,N, , ,Vega Junior High
180902101,180902,VEGA EL,180,VEGA ISD,16,OLDHAM,E,PK - 04,N,N, , ,Vega Elementary School
180903001,180903,ADRIAN SCHOOL,180,ADRIAN ISD,16,OLDHAM,B,PK - 12,N,N, , ,Adrian School
180904101,180904,WILDORADO SCHOOL,180,WILDORADO ISD,16,OLDHAM,B,PK - 11,N,N, , ,Wildorado School
181901001,181901,BRIDGE CITY H S,181,BRIDGE CITY ISD,5,ORANGE,S,09 - 12,N,N, , ,Bridge City High School
181901041,181901,BRIDGE CITY MIDDLE,181,BRIDGE CITY ISD,5,ORANGE,M,06 - 08,N,N, , ,Bridge City Middle School
181901102,181901,BRIDGE CITY EL,181,BRIDGE CITY ISD,5,ORANGE,E,EE - 02,N,N,181901103,BRIDGE CITY INT,Bridge City Elementary School
181901103,181901,BRIDGE CITY INT,181,BRIDGE CITY ISD,5,ORANGE,E,03 - 05,N,N, , ,Bridge City Intermediate School
181905001,181905,ORANGEFIELD H S,181,ORANGEFIELD ISD,5,ORANGE,S,09 - 12,N,N, , ,Orangefield High School
181905041,181905,ORANGEFIELD J H,181,ORANGEFIELD ISD,5,ORANGE,M,06 - 08,N,N, , ,Orangefield Junior High
181905102,181905,ORANGEFIELD EL,181,ORANGEFIELD ISD,5,ORANGE,E,EE - 05,N,N, , ,Orangefield Elementary School
181906001,181906,WEST ORANGE-STARK H S,181,WEST ORANGE-COVE CISD,5,ORANGE,S,09 - 12,N,N, , ,West Orange-Stark High School
181906041,181906,WEST ORANGE-STARK MIDDLE,181,WEST ORANGE-COVE CISD,5,ORANGE,M,06 - 08,N,N, , ,West Orange-Stark Middle School
181906102,181906,WEST ORANGE-STARK EL,181,WEST ORANGE-COVE CISD,5,ORANGE,E,KG - 05,N,N, , ,West Orange-Stark Elementary School
181906104,181906,M B NORTH E C LRN CTR,181,WEST ORANGE-COVE CISD,5,ORANGE,E,EE - PK,N,N,181906102,WEST ORANGE-STARK EL,M B North E C Learning Center
181907001,181907,VIDOR H S,181,VIDOR ISD,5,ORANGE,S,09 - 12,N,N, , ,Vidor High School
181907002,181907,AIM CENTER H S,181,VIDOR ISD,5,ORANGE,S,10 - 12,N,Y, , ,Aim Center High School
181907041,181907,VIDOR J H,181,VIDOR ISD,5,ORANGE,M,07 - 08,N,N, , ,Vidor Junior High
181907101,181907,PINE FOREST EL,181,VIDOR ISD,5,ORANGE,E,EE - 04,N,N, , ,Pine Forest Elementary School
181907102,181907,VIDOR EL,181,VIDOR ISD,5,ORANGE,E,EE - 04,N,N, , ,Vidor Elementary School
181907103,181907,OAK FOREST EL,181,VIDOR ISD,5,ORANGE,E,EE - 04,N,N, , ,Oak Forest Elementary School
181907104,181907,VIDOR MIDDLE,181,VIDOR ISD,5,ORANGE,M,05 - 06,N,N, , ,Vidor Middle School
181908001,181908,LIT CYPR-MRCEVILLE H S,181,LITTLE CYPRESS-MAURICEVILLE CISD,5,ORANGE,S,09 - 12,N,N, , ,Lit Cypr-Mrceville High School
181908041,181908,LITTLE CYPRESS J H,181,LITTLE CYPRESS-MAURICEVILLE CISD,5,ORANGE,M,06 - 08,N,N, , ,Little Cypress Junior High
181908042,181908,MAURICEVILLE MIDDLE,181,LITTLE CYPRESS-MAURICEVILLE CISD,5,ORANGE,M,06 - 08,N,N, , ,Mauriceville Middle School
181908101,181908,LITTLE CYPRESS EL,181,LITTLE CYPRESS-MAURICEVILLE CISD,5,ORANGE,E,EE - 03,N,N, , ,Little Cypress Elementary School
181908102,181908,MAURICEVILLE EL,181,LITTLE CYPRESS-MAURICEVILLE CISD,5,ORANGE,E,EE - 05,N,N, , ,Mauriceville Elementary School
181908103,181908,LITTLE CYPRESS INT,181,LITTLE CYPRESS-MAURICEVILLE CISD,5,ORANGE,E,02 - 05,N,N, , ,Little Cypress Intermediate School
182901001,182901,GORDON SCHOOL,182,GORDON ISD,11,PALO PINTO,B,PK - 12,N,N, , ,Gordon School
182902001,182902,GRAFORD SCHOOL,182,GRAFORD ISD,11,PALO PINTO,B,PK - 12,N,N, , ,Graford School
182903001,182903,MINERAL WELLS H S,182,MINERAL WELLS ISD,11,PALO PINTO,S,09 - 12,N,N, , ,Mineral Wells High School
182903002,182903,MINERAL WELLS ACADEMY,182,MINERAL WELLS ISD,11,PALO PINTO,S,09 - 12,N,Y, , ,Mineral Wells Academy
182903041,182903,MINERAL WELLS J H,182,MINERAL WELLS ISD,11,PALO PINTO,M,07 - 08,N,N, , ,Mineral Wells Junior High
182903105,182903,MINERAL WELLS EL,182,MINERAL WELLS ISD,11,PALO PINTO,E,EE - 06,N,N, , ,Mineral Wells Elementary School
182904001,182904,SANTO H S,182,SANTO ISD,11,PALO PINTO,B,06 - 12,N,N, , ,Santo High School
182904101,182904,SANTO EL,182,SANTO ISD,11,PALO PINTO,E,PK - 05,N,N, , ,Santo Elementary School
182905001,182905,STRAWN SCHOOL,182,STRAWN ISD,11,PALO PINTO,B,EE - 12,N,N, , ,Strawn School
182906101,182906,PALO PINTO EL,182,PALO PINTO ISD,11,PALO PINTO,E,PK - 06,N,N, , ,Palo Pinto Elementary School
183801001,183801,PANOLA CS,183,PANOLA CHARTER SCHOOL,7,PANOLA,S,08 - 12,Y,Y, , ,Panola Cs
183801002,183801,TEXAS EARLY COLLEGE H S,183,PANOLA CHARTER SCHOOL,7,PANOLA,S,08 - 12,Y,N, , ,Texas Early College High School
183801003,183801,PANOLA EARLY COLLEGE H S,183,PANOLA CHARTER SCHOOL,7,PANOLA,S,08 - 12,Y,N, , ,Panola Early College High School
183901001,183901,BECKVILLE JR-SR HIGH SCHOOL,183,BECKVILLE ISD,7,PANOLA,B,06 - 12,N,N, , ,Beckville Jr-Sr High School
183901101,183901,BECKVILLE SUNSET EL,183,BECKVILLE ISD,7,PANOLA,E,EE - 05,N,N, , ,Beckville Sunset Elementary School
183902001,183902,CARTHAGE H S,183,CARTHAGE ISD,7,PANOLA,S,09 - 12,N,N, , ,Carthage High School
183902042,183902,CARTHAGE J H,183,CARTHAGE ISD,7,PANOLA,M,07 - 08,N,N, , ,Carthage Junior High
183902101,183902,BAKER-KOONCE INT,183,CARTHAGE ISD,7,PANOLA,E,04 - 06,N,N, , ,Baker-Koonce Intermediate School
183902103,183902,LIBBY EL,183,CARTHAGE ISD,7,PANOLA,E,02 - 03,N,N, , ,Libby Elementary School
183902104,183902,CARTHAGE PRI,183,CARTHAGE ISD,7,PANOLA,E,EE - 01,N,N,183902103,LIBBY EL,Carthage Primary School
183904001,183904,GARY SCHOOL,183,GARY ISD,7,PANOLA,B,EE - 12,N,N, , ,Gary School
184801001,184801,CROSSTIMBERS ACADEMY,184,CROSSTIMBERS ACADEMY,11,PARKER,S,09 - 12,Y,Y, , ,Crosstimbers Academy
184901001,184901,POOLVILLE H S,184,POOLVILLE ISD,11,PARKER,S,09 - 12,N,N, , ,Poolville High School
184901041,184901,POOLVILLE J H,184,POOLVILLE ISD,11,PARKER,M,06 - 08,N,N, , ,Poolville Junior High
184901101,184901,POOLVILLE EL,184,POOLVILLE ISD,11,PARKER,E,PK - 05,N,N, , ,Poolville Elementary School
184902001,184902,SPRINGTOWN H S,184,SPRINGTOWN ISD,11,PARKER,S,09 - 12,N,N, , ,Springtown High School
184902041,184902,SPRINGTOWN MIDDLE,184,SPRINGTOWN ISD,11,PARKER,M,07 - 08,N,N, , ,Springtown Middle School
184902106,184902,SPRINGTOWN EL,184,SPRINGTOWN ISD,11,PARKER,E,EE - 04,N,N, , ,Springtown Elementary School
184902107,184902,SPRINGTOWN RENO EL,184,SPRINGTOWN ISD,11,PARKER,E,PK - 04,N,N, , ,Springtown Reno Elementary School
184902108,184902,SPRINGTOWN INT,184,SPRINGTOWN ISD,11,PARKER,M,05 - 06,N,N, , ,Springtown Intermediate School
184902109,184902,GOSHEN CREEK EL,184,SPRINGTOWN ISD,11,PARKER,E,KG - 04,N,N, , ,Goshen Creek Elementary School
184903001,184903,WEATHERFORD H S,184,WEATHERFORD ISD,11,PARKER,S,09 - 12,N,N, , ,Weatherford High School
184903041,184903,HALL MIDDLE,184,WEATHERFORD ISD,11,PARKER,M,06 - 08,N,N, , ,Hall Middle School
184903042,184903,TISON MIDDLE,184,WEATHERFORD ISD,11,PARKER,M,06 - 08,N,N, , ,Tison Middle School
184903102,184903,CROCKETT EL,184,WEATHERFORD ISD,11,PARKER,E,KG - 05,N,N, , ,Crockett Elementary School
184903103,184903,WRIGHT EL,184,WEATHERFORD ISD,11,PARKER,E,EE - 05,N,N, , ,Wright Elementary School
184903105,184903,CURTIS EL,184,WEATHERFORD ISD,11,PARKER,E,KG - 05,N,N, , ,Curtis Elementary School
184903106,184903,AUSTIN EL,184,WEATHERFORD ISD,11,PARKER,E,KG - 05,N,N, , ,Austin Elementary School
184903108,184903,MARTIN EL,184,WEATHERFORD ISD,11,PARKER,E,KG - 05,N,N, , ,Martin Elementary School
184903109,184903,SEGUIN EL,184,WEATHERFORD ISD,11,PARKER,E,EE - 05,N,N, , ,Seguin Elementary School
184903110,184903,IKARD EL,184,WEATHERFORD ISD,11,PARKER,E,PK - 05,N,N, , ,Ikard Elementary School
184904001,184904,MILLSAP H S,184,MILLSAP ISD,11,PARKER,S,09 - 12,N,N, , ,Millsap High School
184904041,184904,MILLSAP MIDDLE,184,MILLSAP ISD,11,PARKER,M,06 - 08,N,N, , ,Millsap Middle School
184904101,184904,MILLSAP EL,184,MILLSAP ISD,11,PARKER,E,EE - 05,N,N, , ,Millsap Elementary School
184907001,184907,ALEDO H S,184,ALEDO ISD,11,PARKER,S,09 - 12,N,N, , ,Aledo High School
184907009,184907,DON R DANIEL NINTH GRADE CAMPUS,184,ALEDO ISD,11,PARKER,S,09 - 09,N,N, , ,Don R Daniel Ninth Grade Campus
184907041,184907,ALEDO MIDDLE,184,ALEDO ISD,11,PARKER,M,07 - 08,N,N, , ,Aledo Middle School
184907101,184907,VANDAGRIFF EL,184,ALEDO ISD,11,PARKER,E,KG - 05,N,N, , ,Vandagriff Elementary School
184907102,184907,CODER EL,184,ALEDO ISD,11,PARKER,E,EE - 05,N,N, , ,Coder Elementary School
184907103,184907,STUARD EL,184,ALEDO ISD,11,PARKER,E,KG - 05,N,N, , ,Stuard Elementary School
184907104,184907,MCCALL EL,184,ALEDO ISD,11,PARKER,E,KG - 05,N,N, , ,McCall Elementary School
184907105,184907,WALSH EL,184,ALEDO ISD,11,PARKER,E,KG - 05,N,N, , ,Walsh Elementary School
184907110,184907,MCANALLY INT,184,ALEDO ISD,11,PARKER,M,06 - 06,N,N, , ,McAnally Intermediate School
184908001,184908,PEASTER H S,184,PEASTER ISD,11,PARKER,S,09 - 12,N,N, , ,Peaster High School
184908041,184908,PEASTER MIDDLE,184,PEASTER ISD,11,PARKER,M,06 - 08,N,N, , ,Peaster Middle School
184908101,184908,PEASTER EL,184,PEASTER ISD,11,PARKER,E,EE - 05,N,N, , ,Peaster Elementary School
184909001,184909,BROCK H S,184,BROCK ISD,11,PARKER,S,09 - 12,N,N, , ,Brock High School
184909041,184909,BROCK J H,184,BROCK ISD,11,PARKER,M,07 - 08,N,N, , ,Brock Junior High
184909101,184909,BROCK INT,184,BROCK ISD,11,PARKER,E,03 - 06,N,N, , ,Brock Intermediate School
184909102,184909,BROCK EL,184,BROCK ISD,11,PARKER,E,EE - 02,N,N,184909101,BROCK INT,Brock Elementary School
184911101,184911,GARNER EL,184,GARNER ISD,11,PARKER,E,PK - 08,N,N, , ,Garner Elementary School
185901001,185901,BOVINA H S,185,BOVINA ISD,16,PARMER,S,09 - 12,N,N, , ,Bovina High School
185901041,185901,BOVINA MIDDLE,185,BOVINA ISD,16,PARMER,M,06 - 08,N,N, , ,Bovina Middle School
185901101,185901,BOVINA EL,185,BOVINA ISD,16,PARMER,E,EE - 05,N,N, , ,Bovina Elementary School
185902001,185902,FARWELL H S,185,FARWELL ISD,16,PARMER,S,09 - 12,N,N, , ,Farwell High School
185902041,185902,FARWELL J H,185,FARWELL ISD,16,PARMER,M,06 - 08,N,N, , ,Farwell Junior High
185902101,185902,FARWELL EL,185,FARWELL ISD,16,PARMER,E,EE - 05,N,N, , ,Farwell Elementary School
185903001,185903,FRIONA H S,185,FRIONA ISD,16,PARMER,S,09 - 12,N,N, , ,Friona High School
185903041,185903,FRIONA J H,185,FRIONA ISD,16,PARMER,M,06 - 08,N,N, , ,Friona Junior High
185903101,185903,FRIONA EL,185,FRIONA ISD,16,PARMER,E,02 - 05,N,N, , ,Friona Elementary School
185903102,185903,FRIONA PRI,185,FRIONA ISD,16,PARMER,E,EE - 01,N,N,185903101,FRIONA EL,Friona Primary School
185904001,185904,LAZBUDDIE SCHOOL,185,LAZBUDDIE ISD,16,PARMER,B,PK - 12,N,N, , ,Lazbuddie School
186901001,186901,BUENA VISTA SCHOOL,186,BUENA VISTA ISD,18,PECOS,B,PK - 12,N,N, , ,Buena Vista School
186902001,186902,FORT STOCKTON HIGH,186,FORT STOCKTON ISD,18,PECOS,S,09 - 12,N,N, , ,Fort Stockton High
186902041,186902,FORT STOCKTON MIDDLE,186,FORT STOCKTON ISD,18,PECOS,M,06 - 08,N,N, , ,Fort Stockton Middle School
186902101,186902,FORT STOCKTON INT,186,FORT STOCKTON ISD,18,PECOS,E,04 - 05,N,N, , ,Fort Stockton Intermediate School
186902102,186902,FORT STOCKTON ALAMO EL,186,FORT STOCKTON ISD,18,PECOS,E,EE - 03,N,N, , ,Fort Stockton Alamo Elementary School
186902104,186902,FORT STOCKTON APACHE EL,186,FORT STOCKTON ISD,18,PECOS,E,KG - 03,N,N, , ,Fort Stockton Apache Elementary School
186903001,186903,IRAAN H S,186,IRAAN-SHEFFIELD ISD,18,PECOS,S,07 - 12,N,N, , ,Iraan High School
