id,name,Campus Number,Campus Name
108913102,F D ROOSEVELT ELEMENTARY,108913102,FD Roosevelt Elementary School
108913103,SAM HOUSTON EL,108913103,Sam Houston Elementary School
108913104,RODOLFO RUDY SILVA JR EL,108913104,Rodolfo Rudy Silva Jr Elementary School
108913106,RAUL A GONZALEZ JR EL,108913106,Raul A Gonzalez Jr Elementary School
108913109,DR R E MARGO EL,108913109,Dr RE Margo Elementary School
108913110,AIRPORT ELEMENTARY,108913110,Airport Elementary School
108913111,MEMORIAL EL,108913111,Memorial Elementary School
108913112,NORTH BRIDGE EL,108913112,North Bridge Elementary School
108913113,A N RICO ELEMENTARY,108913113,AN Rico Elementary School
108913114,CLECKLER/HEALD EL,108913114,Cleckler Heald Elemenatary School
108913117,PFC MARIO YBARRA EL,108913117,Pfc Mario Ybarra El
108914001,LA VILLA EARLY COLLEGE H S,108914001,La Villa High School
108914004,LA VILLA COLLEGE AND CAREER ACADEM,108914004,La Villa College And Career Academ
108914041,LA VILLA MIDDLE,108914041,La Villa Middle School
108914101,JOSE BERNABE MUNOZ EL,108914101,Jose Bernabe Munoz Elementary School
108915001,MONTE ALTO H S,108915001,New 9th Grade Campus
108915041,JOSE BORREGO MIDDLE,108915041,Jose Borrego Middle School
108915101,MONTE ALTO EL,108915101,Monte Alto Elementary School
108916001,VALLEY VIEW H S,108916001,Valley View High School
108916005,VALLEY VIEW PHOENIX ACADEMY,108916005,Valley View Phoenix Academy
108916041,VALLEY VIEW EARLY COLLEGE CAMPUS,108916041,Valley View Early College Campus
108916042,VALLEY VIEW J H,108916042,Valley View Junior High School
108916102,VALLEY VIEW EL,108916102,Valley View Elementary School
108916103,VALLEY VIEW NORTH EL,108916103,Valley View North Elementary School
108916104,WILBUR E LUCAS EL,108916104,Wilbur E Lucas Elementary School
108916105,VALLEY VIEW SOUTH EL,108916105,Valley View South Elementary School
108916106,VALLEY VIEW 5TH GRADE CAMPUS,108916106,Valley View 5th Grade Campus
109901001,ABBOTT SCHOOL,109901001,Abbott School
109902001,BYNUM SCHOOL,109902001,Bynum School
109903001,COVINGTON SCHOOL,109903001,Covington School
109904001,HILLSBORO H S,109904001,Hillsboro High School
109904041,HILLSBORO J H,109904041,Hillsboro Junior High School
109904101,FRANKLIN EL,109904101,Franklin Elementary School
109904104,HILLSBORO EL,109904104,Hillsboro Elementary School
109904109,HILLSBORO INTERMEDIATE,109904109,Hillsboro Intermediate School
109905001,HUBBARD H S,109905001,Hubbard High School
109905041,HUBBARD MIDDLE,109905041,Hubbard Middle School
109905101,HUBBARD EL,109905101,Hubbard Elementary School
109907001,ITASCA H S,109907001,Itasca High School
109907041,ITASCA MIDDLE,109907041,Itasca Middle School
109907101,ITASCA EL,109907101,Itasca Elementary School
109908101,MALONE EL,109908101,Malone Elementary School
109910002,MOUNT CALM H S,109910002,Mount Calm High School
109910101,MOUNT CALM EL,109910101,Mount Calm Elementary School
109911001,WHITNEY H S,109911001,Whitney High School
109911010,HILL CO J J A E P,109911010,Hill Co J J A E P
109911041,WHITNEY MIDDLE SCHOOL,109911041,Whitney Middle School
109911101,WHITNEY EL,109911101,Whitney Elementary School
109911102,WHITNEY INT,109911102,Whitney Intermediate School
109912001,AQUILLA SCHOOL,109912001,Aquilla School
109913001,BLUM H S,109913001,Blum High School
109913101,BLUM EL,109913101,Blum Elementary School
109914001,PENELOPE SCHOOL,109914001,Penelope School
110901001,ANTON SCHOOL,110901001,Anton High School
110902001,LEVELLAND H S,110902001,Levelland High School
110902003,CACTUS ACADEMIC CENTER,110902003,ACE High School
110902041,LEVELLAND MIDDLE,110902041,Levelland Middle School
110902042,LEVELLAND INT,110902042,Levelland Intermediate School
110902104,CAPITOL EL,110902104,Capitol Elementary School
110902105,SOUTH EL,110902105,South Elementary School
110902106,LEVELLAND ACADEMIC BEGINNINGS CENT,110902106,Levelland Academic Beginnings Center
110905001,ROPES SCHOOL,110905001,Ropes School
110906001,SMYER H S,110906001,Smyer High School
110906101,SMYER EL,110906101,Smyer Elementary School
110907001,SUNDOWN H S,110907001,Sundown High School
110907002,PEP ALTER SCHOOL,110907002,PEP
110907041,SUNDOWN J H,110907041,Sundown Junior High School
110907101,SUNDOWN EL,110907101,Sundown Elementary School
110908001,WHITHARRAL SCHOOL,110908001,Whitharral School
111901001,GRANBURY H S,111901001,Granbury High School
111901002,STARS ACCELERATED H S,111901002,STARS Academy
111901005,CROSSLAND NINTH GRADE CENTER,111901005,Crossland Ninth Grade Center
111901041,GRANBURY MIDDLE,111901041,Granbury Middle School
111901042,ACTON MIDDLE,111901042,Acton Middle School
111901102,ACTON EL,111901102,Acton Elementary School
111901104,EMMA ROBERSON EL,111901104,Emma Roberson Elementary School
111901105,NETTIE BACCUS EL,111901105,Nettie Baccus Elementary School
111901106,OAK WOODS SCHOOL,111901106,Oak Woods School
111901107,MAMBRINO SCHOOL,111901107,Mambrino School
111901108,JOHN AND LYNN BRAWNER INT,111901108,John And Lynn Brawner Intermediate School
111902003,LIPAN H S,111902003,Lipan High School
111902102,LIPAN EL,111902102,Lipan Elementary School
111903001,TOLAR H S,111903001,Tolar High School
111903041,TOLAR J H,111903041,Tolar Junior High School
111903101,TOLAR EL,111903101,Tolar Elementary School
112901002,SULPHUR SPRINGS H S,112901002,Sulphur Springs High School
112901041,SULPHUR SPRINGS MIDDLE,112901041,Sulphur Springs Middle School
112901102,EARLY CHILDHOOD LRN CTR,112901102,Early Childhood Learning Center
112901104,LAMAR EL,112901104,Lamar Elementary School
112901105,TRAVIS EL,112901105,Travis Elementary School
112901106,BOWIE EL,112901106,Bowie Elementary School
112901107,DOUGLAS INT,112901107,Douglas Intermediate School
112901108,SULPHUR SPRINGS EL,112901108,Sulphur Springs El
112905001,CUMBY H S,112905001,Cumby High School
112905101,CUMBY EL,112905101,Cumby Elementary School
112906001,NORTH HOPKINS H S,112906001,North Hopkins High School
112906101,NORTH HOPKINS EL,112906101,North Hopkins Elementary School
112907001,MILLER GROVE SCHOOL,112907001,Miller Grove School
112908001,COMO-PICKTON SCHOOL,112908001,Como-Pickton School
112908200,HOLY HIGHWAY PICKTON,112908200,Holy Highway Pickton
112909001,SALTILLO SCHOOL,112909001,Saltillo School
112910001,SULPHUR BLUFF ISD,112910001,Sulphur Bluff School
113901002,CROCKETT H S,113901002,Crockett High School
113901004,PINEYWOODS AEC OF CHOICE,113901004,Pineywoods AEC Of Choice
113901041,CROCKETT J H,113901041,Crockett Junior High School
113901102,CROCKETT EL,113901102,Crockett Elementary School
113901105,EARLY CHILDHOOD CTR,113901105,Early Childhood Center
113902002,GRAPELAND H S,113902002,Grapeland High School
113902041,GRAPELAND J H,113902041,Grapeland Junior High School
113902102,GRAPELAND EL,113902102,Grapeland Elementary School
113903002,LOVELADY J H H S,113903002,Lovelady Junior High School High School
113903102,LOVELADY EL,113903102,Lovelady Elementary School
113905001,LATEXO H S,113905001,Latexo High School
113905101,LATEXO EL,113905101,Latexo Elementary School
113906001,KENNARD H S,113906001,Kennard High School
113906101,KENNARD EL,113906101,Kennard Elementary School
114901001,BIG SPRING H S,114901001,Big Spring High School
114901043,BIG SPRING J H,114901043,Big Spring Junior High School
114901102,GOLIAD EL,114901102,Bauer Elementary School
114901108,KENTWOOD EL,114901108,Kentwood Elementary School
114901110,MARCY EL,114901110,Marcy Elementary School
114901111,MOSS EL,114901111,Moss Elementary School
114901113,WASHINGTON EL,114901113,Washington Elementary School
114902001,COAHOMA H S,114902001,Coahoma High School
114902041,COAHOMA J H,114902041,Coahoma Junior High School
114902101,COAHOMA EL,114902101,Coahoma Elementary School
114904001,FORSAN H S,114904001,Forsan High School
114904101,FORSAN EL AT ELBOW,114904101,Elbow Elementary School
115901004,FORT HANCOCK H S,115901004,Fort Hancock High School
115901041,FORT HANCOCK MIDDLE,115901041,Fort Hancock Middle School
115901101,BENITO MARTINEZ EL,115901101,Benito Martinez Elementary School
115902001,SIERRA BLANCA SCHOOL,115902001,Sierra Blanca School
115903001,DELL CITY SCHOOL,115903001,Dell City School
116801001,THE PHOENIX CHARTER SCHOOL,116801001,The Phoenix Charter School (C)
116901001,CADDO MILLS H S,116901001,Caddo Mills High School
116901041,CADDO MILLS MIDDLE,116901041,Caddo Mills Middle School
116901101,FRANCES AND JEANNETTE LEE EL,116901101,Frances And Jeannette Lee Elementary School
116901102,KATHRYN GRIFFIS EL,116901102,Kathryn Griffis Elementary School
116902001,CELESTE H S,116902001,Celeste High School
116902041,CELESTE J H,116902041,Celeste Junior High School
116902101,CELESTE EL,116902101,Celeste Elementary School
116903001,COMMERCE H S,116903001,Commerce High School
116903043,COMMERCE MIDDLE,116903043,Commerce Middle School
116903101,COMMERCE EL,116903101,Commerce Elementary School
116903104,ALBERT C WILLIAMS EL,116903104,Albert C Williams Elementary School
116905001,NEW HORIZONS LEARNING CENTER,116905001,New Horizons Learning Center
116905002,GREENVILLE H S,116905002,Greenville High School
116905003,HUNT COUNTY JUVENILE DETENTION CTR,116905003,Hunt County Juvenile Detention Center
116905004,GREENVILLE ALTERNATIVE EDUCATIONAL,116905004,Greenville Alternative Educational Program
116905005,GLEN OAKS,116905005,Glen Oaks
116905041,GREENVILLE MIDDLE,116905041,Greenville Middle School
116905102,BOWIE EL,116905102,Bowie Elementary School
116905103,CROCKETT EL,116905103,Crockett Elementary School
116905104,CARVER EL,116905104,Carver Elementary School
116905106,LAMAR EL,116905106,Lamar Elementary School
116905107,TRAVIS EL,116905107,Travis Elementary School
116905108,6TH GRADE CENTER,116905108,Greenville 6th Grade Center
116905109,L P WATERS EARLY CHILDHOOD CENTER,116905109,LP Waters Early Childhood Center
116906001,LONE OAK H S,116906001,Lone Oak High School
116906041,LONE OAK MIDDLE,116906041,Lone Oak Middle School
116906042,COLLEGE STREET CAMPUS,116906042,College Street Campus
116906101,LONE OAK EL,116906101,Lone Oak Elementary School
116908001,WH FORD H S,116908001,WH Ford High School
116908041,C B THOMPSON MIDDLE,116908041,CB Thompson Middle School
116908101,A E BUTLER INT,116908101,AE Butler Intermediate School
116908102,D C CANNON EL,116908102,DC Canon Elementary School
116909001,WOLFE CITY H S,116909001,Wolfe City High School
116909041,WOLFE CITY MIDDLE,116909041,Wolfe City Middle School
116909101,WOLFE CITY EL,116909101,Wolfe City Elementary School
116910001,CAMPBELL H S,116910001,Campbell High School
116910101,CAMPBELL EL,116910101,Campbell Elementary School
116915001,BLAND H S,116915001,Bland High School
116915041,BLAND MIDDLE,116915041,Bland Middle School
116915101,BLAND EL,116915101,Bland Elementary School
116916001,BOLES H S,116916001,Boles High School
116916041,BOLES MIDDLE,116916041,Boles Middle School
116916101,BOLES EL,116916101,Boles Elementary School
117901001,BORGER H S,117901001,Borger High School
117901041,BORGER MIDDLE,117901041,Borger Middle School
117901104,PAUL BELTON EL,117901104,Paul Belton Early Childhood Center
117901105,CROCKETT EL,117901105,Crockett Elementary School
117901106,GATEWAY EL,117901106,Gateway Elementary School
117901107,BORGER INT,117901107,Borger Intermediate School
117903001,SANFORD-FRITCH H S,117903001,Sanford-Fritch High School
117903041,SANFORD-FRITCH J H,117903041,Sanford-Fritch Junior High School
117903101,SANFORD-FRITCH EL,117903101,Sanford-Fritch Elementary School
117904001,WEST TEXAS H S,117904001,West Texas High School
117904041,WEST TEXAS MIDDLE,117904041,West Texas Middle School
117904101,WEST TEXAS EL,117904101,West Texas Elementary School
117907101,SPRING CREEK EL,117907101,Spring Creek Elementary School
118902001,IRION H S,118902001,Irion High School
118902101,IRION EL,118902101,Irion Elementary School
119901001,BRYSON SCHOOL,119901001,Bryson School
119902001,JACKSBORO H S,119902001,Jacksboro High School
119902041,JACKSBORO MIDDLE,119902041,Jacksboro Middle School
119902101,JACKSBORO EL,119902101,Jacksboro Elementary School
119903001,PERRIN H S,119903001,Perrin High School
119903101,PERRIN EL,119903101,Perrin Elementary School
120901001,EDNA H S,120901001,Edna High School
120901003,HOPE ALTERNATIVE H S,120901003,Hope Alternative High School
120901042,EDNA J H,120901042,Edna Junior High School
120901104,EDNA EL,120901104,Edna Elementary School
120902001,GANADO H S,120902001,Ganado High School
120902041,GANADO JH,120902041,Ganado Junior High School
120902101,GANADO EL,120902101,Ganado Elementary School
120905001,INDUSTRIAL H S,120905001,Industrial High School
120905041,INDUSTRIAL J H,120905041,Industrial Junior High School
120905101,INDUSTRIAL EL WEST,120905101,Industrial Elementary School West
120905102,INDUSTRIAL EL EAST,120905102,Industrial Elementary School East
121902001,BROOKELAND H S,121902001,Brookeland High School
121902101,BROOKELAND EL,121902101,Brookeland Elementary School
121903001,BUNA H S,121903001,Buna High School
121903041,BUNA J H,121903041,Buna Junior High School
121903101,BUNA EL,121903101,Buna Elementary School
121904001,JASPER H S,121904001,Jasper High School
121904043,JASPER JUNIOR HIGH,121904043,Jasper Junior High School
121904103,PARNELL EL,121904103,Parnell Elementary School
121904104,J H ROWE INTERMEDIATE,121904104,JH Rowe Intermediate School
121904105,JEAN C FEW PRIMARY SCHOOL,121904105,Jean C Few Primary School
121905001,KIRBYVILLE H S,121905001,Kirbyville High School
121905041,KIRBYVILLE J H,121905041,Kirbyville Junior High School
121905103,KIRBYVILLE EL,121905103,Kirbyville Elementary School
121906001,EVADALE H S,121906001,Evadale High School
121906041,EVADALE J H,121906041,Evadale Junior High School
121906101,EVADALE EL,121906101,Evadale Elementary School
122901001,FT DAVIS H S,122901001,Ft Davis High School
122901002,FORT DAVIS AEC,122901002,Ft Davis AEC
122901101,DIRKS-ANDERSON SCH,122901101,Dirks-Anderson Elementary School
122902001,VALENTINE SCHOOL,122902001,Valentine School
123803001,TEKOA ACADEMY OF ACCELERATED STUDI,123803001,Tekoa Academy Of Accelerated Studies (C)
123803041,TEKOA ACADEMY OF ACCELERATED STUDI,123803041,Tekoa Academy Of Accelerated Studies (C)
123803101,TEKOA ACADEMY OF ACCELERATED STUDI,123803101,Tekoa Academy of Accelerated Studies - Port Arthur Campus (C)
123803103,TEKOA ACADEMY OF ACCELERATED STUDI,123803103,Tekoa Academy of Accelerated Studies - Orange Campus (C)
123805001,EHRHART SCHOOL,123805001,Ehrhart School (C)
123807001,BOB HOPE SCHOOL,123807001,Bob Hope School (C)
123905001,NEDERLAND H S,123905001,Nederland High School
123905041,CENTRAL MIDDLE,123905041,Central Middle School
123905042,WILSON MIDDLE,123905042,Wilson Middle School
123905101,HELENA PARK EL,123905101,Helena Park Elementary School
123905102,HIGHLAND PARK EL,123905102,Highland Park Elementary School
123905103,HILLCREST EL,123905103,Hillcrest Elementary School
123905104,LANGHAM EL,123905104,Langham Elementary School
123907007,JEFFERSON CO YOUTH ACAD,123907007,Jefferson County Youth Academy
123907009,MEMORIAL H S,123907009,Memorial High School
123907010,MEMORIAL 9TH GRADE ACADEMY AT AUST,123907010,Memorial 9th Grade Academy At Aust
123907041,JEFFERSON MIDDLE,123907041,Jefferson Middle School
123907043,LINCOLN MIDDLE,123907043,Lincoln Middle School
123907102,DEQUEEN EL,123907102,Dequeen Elementary School
123907103,HOUSTON EL,123907103,Houston Elementary School
123907105,LEE EL,123907105,Lee Elementary School
123907108,TRAVIS EL,123907108,Travis Elementary School
123907109,TYRRELL EL,123907109,Tyrrell Elementary School
123907111,WHEATLEY SCHOOL OF EARLY CHILDHOOD,123907111,Wheatley School of Early Childhood Programs
123907113,DOWLING EL,123907113,Dowling Elementary School
123907116,STAFF SERGEANT LUCIAN ADAMS EL,123907116,Staff Sergeant Lucian Adams El
123907117,WASHINGTON EL,123907117,Washington Elementary School
123908001,PORT NECHES-GROVES H S,123908001,Port Neches-Groves High School
123908002,ALTER SCH,123908002,Alternative School
123908041,GROVES MIDDLE,123908041,Groves Middle School
123908042,PORT NECHES MIDDLE,123908042,Port Neches Middle School
123908101,GROVES EL,123908101,Groves Elementary School
123908102,PORT NECHES EL,123908102,Port Neches Elementary School
123908103,RIDGEWOOD EL,123908103,Ridgewood Elementary School
123908104,TAFT EL,123908104,Taft Elementary School
123908105,VAN BUREN EL,123908105,Van Buren Elementary School
123908107,WOODCREST EL,123908107,Woodcrest Elementary School
123910001,CENTRAL SENIOR H S,123910001,Central Senior High School
123910004,OZEN H S,123910004,Ozen High School
123910006,PATHWAYS LEARNING CTR,123910006,Pathways Learning Center
123910008,WEST BROOK SR H S,123910008,West Brook Senior High School
123910011,JEFFERSON CO YOUTH ACAD,123910011,Jefferson County Youth Academy
123910012,PAUL A BROWN ALTERNATIVE CENTER,123910012,Paul A Brown Alternative Center
123910041,AUSTIN MIDDLE,123910041,Austin Middle School
123910042,SMITH MIDDLE,123910042,Smith Middle School
123910043,M L KING MIDDLE,123910043,ML King Middle School
123910045,SOUTH PARK MIDDLE,123910045,South Park Middle School
123910046,MARSHALL MIDDLE,123910046,Marshall Middle School
123910047,ODOM MIDDLE,123910047,Odom Middle School
123910048,VINCENT MIDDLE,123910048,Vincent Middle School
123910101,AMELIA EL,123910101,Amelia Elementary School
123910104,CALDWOOD EL,123910104,Caldwood Elementary School
123910105,CURTIS EL,123910105,Curtis Elementary School
123910110,FLETCHER EL,123910110,Fletcher Elementary School
123910112,GUESS EL,123910112,Guess Elementary School
123910118,REGINA HOWELL EL,123910118,Regina Howell Elementary School
123910123,HOMER DR EL,123910123,Homer Dr Elementary School
123910125,PIETZSCH/MAC ARTHUR EL,123910125,Pietzsch-MacArthur Elementary School
